MES=F_Close,MES=F_High,MES=F_Low,MES=F_Open,MES=F_Volume,MNQ=F_Close,MNQ=F_High,MNQ=F_Low,MNQ=F_Open,MNQ=F_Volume,RSI_MES=F,SMA20_MES=F,Return_MES=F,RSI_MNQ=F,SMA20_MNQ=F,Return_MNQ=F,Spread_MES=F_MNQ=F
5266.5,5280.75,5244.25,5262.25,825357,18373.25,18452.0,18232.75,18347.75,1273758,60.43351861433862,5222.38349609375,0.0011405759908753588,54.998201382368514,18291.1625,0.0023595199127113275,-13106.75
5197.25,5308.5,5192.25,5270.0,1173105,18076.75,18568.25,18055.0,18389.0,1460444,50.29011950306968,5226.65849609375,-0.013149150289566092,45.95755777512321,18292.7875,-0.016137591335229184,-12879.5
5253.0,5272.5,5190.75,5199.25,1130954,18300.75,18407.75,18043.5,18088.0,1769145,56.6048726456287,5231.22099609375,0.010726826687190272,52.33256458591548,18292.0125,0.01239160800475747,-13047.75
5253.25,5269.25,5236.5,5263.0,796978,18295.0,18377.5,18237.75,18346.5,1336228,56.63147794200118,5237.43349609375,4.759185227487528e-05,52.162463030125515,18304.425,-0.00031419477343819224,-13041.75
5260.25,5274.5,5208.75,5257.0,1012262,18359.75,18407.5,18160.25,18317.0,1614368,57.41868489067981,5244.29599609375,0.0013325084471518256,53.97660604648773,18323.8625,0.003539218365673724,-13099.5
5207.75,5287.5,5177.0,5264.0,1273870,18196.75,18470.0,18054.0,18384.0,1719178,50.0769586228951,5245.82099609375,-0.00998051423411439,48.94461203251458,18322.3125,-0.00887811653208781,-12989.0
5243.25,5257.5,5171.25,5203.5,1094613,18485.0,18519.25,18085.0,18190.75,1558409,54.3293736804808,5249.58349609375,0.006816763477509591,56.64240342138629,18342.6375,0.015840740791624786,-13241.75
5167.5,5249.0,5150.0,5243.0,1214069,18179.25,18507.75,18120.0,18485.5,1598155,45.43587790068563,5250.27099609375,-0.014447146330996974,48.32025254082414,18350.375,-0.01654043819312956,-13011.75
5104.0,5213.5,5094.0,5166.25,1305891,17876.25,18351.0,17841.5,18151.75,1655049,39.58590147701409,5250.3875,-0.012288340590227431,41.77050599096042,18351.45,-0.016667354263789735,-12772.25
5092.5,5122.75,5078.5,5102.0,1225551,17881.25,17988.0,17791.25,17882.0,1702156,38.61620987026473,5244.275,-0.002253134796238232,41.91043426855376,18333.9375,0.00027970072022931447,-12788.75
5062.25,5120.25,5047.0,5095.5,1314909,17658.5,17968.25,17616.0,17897.75,1769687,36.110456636651065,5235.3,-0.005940108001963651,37.578030916358756,18303.3625,-0.012457182803215616,-12596.25
5049.0,5095.25,5038.5,5064.25,1153921,17547.25,17771.0,17505.0,17674.0,1605478,35.03799184557565,5223.4125,-0.002617413205590391,35.59874557969006,18256.7375,-0.006300082113429806,-12498.25
5003.75,5057.5,4963.25,5048.0,1302315,17180.75,17552.5,17113.75,17530.0,2074312,31.587702689613124,5208.475,-0.008962170726876661,29.993874794765333,18187.6875,-0.020886463690891754,-12177.0
5047.5,5076.75,5006.0,5014.0,1066413,17350.0,17448.0,17148.75,17228.25,1433387,37.94984413053687,5196.1875,0.008743442418186254,35.077413185201365,18126.45,0.009851141539222619,-12302.5
5106.5,5113.75,5037.75,5050.0,906125,17606.75,17666.75,17285.5,17350.0,1281339,45.33316456731203,5187.6,0.011688954928182227,41.96244049859509,18081.1125,0.014798270893371823,-12500.25
5107.5,5128.75,5072.25,5112.75,1036793,17664.5,17795.75,17480.0,17680.25,1572984,45.45163861358296,5179.7125,0.00019582884558899671,43.41598989129499,18041.8875,0.0032799920485040435,-12557.0
5082.25,5132.75,5022.25,5070.25,1211469,17567.5,17827.75,17308.0,17451.5,1736783,42.92218249411648,5168.4125,-0.004943710230053799,41.53436663002637,17995.075,-0.005491239491635769,-12485.25
5131.5,5146.5,5104.5,5131.5,919003,17845.75,17901.25,17668.25,17811.0,1388411,48.896124189169846,5159.5625,0.009690589797825666,48.437763404642844,17963.6125,0.01583890707271962,-12714.25
5147.0,5154.25,5118.75,5140.0,781790,17904.25,17949.0,17791.25,17864.5,1142207,50.646851986437504,5152.15,0.003020559290655811,49.7803467714966,17933.9625,0.0032780914223273783,-12757.25
5067.0,5148.5,5051.25,5148.0,1026242,17571.25,17921.0,17473.25,17912.75,1410128,42.54543903313606,5142.475,-0.015543034777540266,42.92821921523333,17896.025,-0.01859893600681406,-12504.25
5046.5,5126.25,5037.75,5050.25,1167751,17438.25,17791.75,17399.0,17471.5,1617842,40.746774754993055,5131.475,-0.004045786461417067,40.52871015252019,17849.275,-0.007569182613644476,-12391.75
5091.5,5112.75,5036.0,5055.25,1151389,17649.75,17755.25,17386.0,17484.0,1470541,46.13050555418636,5126.1875,0.008917071237491303,45.724229135303766,17827.925,0.01212851060169462,-12558.25
5154.75,5168.0,5099.0,5110.5,946743,18000.75,18050.0,17719.0,17745.0,1166459,52.64353862996404,5121.275,0.01242266522635771,53.05416353399917,17812.925,0.01988696723749639,-12846.0
5206.5,5207.75,5155.5,5166.5,604527,18195.5,18201.75,17983.75,18046.75,883244,57.20275975481008,5118.9375,0.010039284155390682,56.559606244967576,17807.95,0.010818993653042286,-12989.0
5213.75,5226.75,5202.0,5204.5,661116,18199.5,18267.75,18150.75,18184.75,962783,57.81550034618398,5116.6125,0.0013924901565351977,56.63123543682167,17799.9375,0.00021983457448260246,-12985.75
5212.75,5218.0,5188.75,5211.75,653165,18186.5,18242.25,18072.5,18195.0,972666,57.69280468203461,5116.8625,-0.00019180052745149112,56.30628195609395,17799.425,-0.0007143053380587183,-12973.75
5239.0,5244.75,5195.0,5210.0,649051,18214.5,18240.0,18104.25,18164.0,985807,60.08727937117262,5116.65,0.005035729701213354,56.88018875622536,17785.9,0.001539603552085378,-12975.5
5246.25,5264.0,5232.75,5240.5,639906,18255.0,18348.0,18188.25,18222.0,1020500,60.74804985627783,5120.5875,0.001383851880129905,57.74472845616187,17789.6875,0.002223503252902992,-13008.75
5245.5,5264.0,5233.25,5240.75,515542,18295.5,18336.75,18229.0,18237.5,834195,60.63621444888484,5127.6625,-0.00014295925661189646,58.63782043530918,17810.65,0.0022185702547248276,-13050.0
5269.5,5274.25,5216.5,5242.75,744608,18415.0,18433.75,18167.5,18284.75,1093349,62.98457301200661,5136.5125,0.004575350300257464,61.24089493790537,17837.3375,0.006531660790904947,-13145.5
5333.0,5337.0,5266.25,5268.75,739192,18691.75,18706.75,18392.75,18411.0,1139472,68.36252090074277,5150.05,0.01205047917259705,66.49916850115922,17889.0,0.015028509367363663,-13358.75
5320.25,5349.0,5315.5,5331.5,735097,18650.0,18760.75,18633.0,18694.5,1032088,66.28024127523487,5163.6125,-0.0023907744234014094,65.06509620574826,17944.1375,-0.0022336057351505234,-13329.75
5327.25,5328.75,5305.5,5317.25,563426,18635.25,18686.5,18545.0,18640.0,915114,66.87676303547084,5179.7875,0.0013157276443775956,64.53558602714148,18016.8625,-0.0007908847184986412,-13308.0
5331.75,5348.25,5323.75,5328.75,604389,18763.0,18794.5,18631.5,18633.75,814867,67.27752558082453,5194.0,0.000844713501337413,67.03764767255254,18087.5125,0.006855287694020662,-13431.25
5345.25,5347.5,5322.5,5331.5,571609,18799.25,18808.75,18678.0,18747.75,795662,68.50851258126511,5205.9375,0.002532001688001051,67.73329892120762,18147.1375,0.0019319938176198814,-13454.0
5328.0,5349.5,5302.5,5344.25,660984,18786.75,18892.0,18684.0,18799.0,1000945,65.13662862088093,5216.9625,-0.003227164304756558,67.20658850393227,18203.25,-0.0006649201430908303,-13458.75
5285.25,5368.25,5273.75,5338.0,1145145,18696.25,19022.5,18621.5,18854.0,1550885,57.573793523837445,5227.1125,-0.008023648648648685,63.364737071158835,18259.6875,-0.004817224905851236,-13411.0
5321.5,5329.25,5285.5,5286.5,722678,18876.0,18926.0,18678.0,18685.75,999287,61.640889810023474,5236.6125,0.006858710562414272,67.35621905916176,18311.2,0.009614227452029223,-13554.5
5324.75,5339.0,5297.0,5321.5,901147,18940.5,18980.5,18819.5,18875.0,1241481,61.99267503136242,5245.5,0.0006107300573146013,68.67508385841818,18363.0125,0.00341703750794653,-13615.75
5284.0,5323.75,5268.25,5323.5,758119,18802.75,18951.0,18739.75,18950.0,1106627,55.16179872794294,5256.35,-0.007652941452650386,62.83624336211004,18424.5875,-0.007272775269924203,-13518.75
